,Domain,Having_@_symbol,Having_IP,Path,Prefix_suffix_separation,Protocol,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,label,statistical_report,tiny_url,web_traffic
271,www.impactgroup.com,0,0,NA,0,http,0,0,0,0,0,0,0,0,0,0,1
272,paulmaple.co.uk,0,0,/media/,0,http,0,0,0,0,0,0,0,0,0,0,1
273,www.pennvid.com,0,0,NA,0,http,0,0,0,0,0,0,0,0,0,0,1
274,www.cell-media.com,0,0,/,1,http,0,0,0,0,0,1,0,0,0,0,1
275,www.concisegroup.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
276,www.picturevideo.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
277,www.accelvideo.com,0,0,NA,0,http,0,0,0,2,0,2,0,0,0,0,1
278,www.altana.com.ar,0,0,NA,0,http,0,2,0,1,1,1,0,0,0,0,1
279,www.allvid.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
280,www.babadigital.com,0,0,NA,0,http,0,0,0,2,0,2,0,0,0,0,1
281,www.mcdougalldigital.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
282,www.imacron.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
283,www.reelized.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
284,www.vandongenav.nl,0,0,NA,0,http,0,0,0,1,0,1,0,0,0,0,1
285,www.rubiconproductions.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
286,www.visionsoundcomm.com,0,0,NA,0,http,0,0,0,0,1,0,0,0,0,0,1
287,www.avrs.net,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
288,www.vldigital.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
289,www.videomagicpro.net,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
290,www.swerdlow.co.uk,0,0,/,0,http,0,2,0,0,0,0,0,0,0,0,1
291,www.sierrabreeze.com,0,0,NA,0,http,0,0,0,0,0,0,0,0,0,0,1
292,www.jnproductions.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
293,www.scribblemedia.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
294,www.stormshooters.com,0,0,NA,0,http,0,0,0,1,1,1,0,0,1,0,1
295,www.bigshoulders.com,0,0,NA,0,http,0,0,0,0,0,0,0,0,0,0,2
296,www.1digital.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
297,www.manningproductions.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
298,www.videocopies.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
299,www.cardinal-broadcast.com,0,0,NA,1,http,0,0,0,1,1,1,0,0,1,1,1
300,www.dvfilm.com,0,0,NA,0,http,0,0,0,0,0,0,0,0,0,0,2
301,www.parrottastudio.com,0,0,NA,0,http,0,0,0,0,0,0,0,0,0,0,1
302,www.pearlmanaudiovideo.com,0,0,NA,0,http,0,0,0,1,1,1,0,0,1,0,1
303,www.pagerankers.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,2
304,www.purevisibility.com,0,0,NA,0,http,0,0,0,0,0,0,0,0,0,0,2
305,www.pepperjam.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
306,www.platinumservices.com,0,0,NA,0,http,0,0,0,0,0,0,0,0,0,0,1
307,powerspiritonline.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
308,www.project36.com,0,0,NA,0,http,0,0,0,0,0,0,0,0,0,0,1
309,www.pageviews.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
310,www.podiums.co.uk,0,0,/,0,http,0,2,0,0,0,1,0,0,0,0,1
311,www.portlandwebvisibility.com,0,0,NA,0,http,0,0,0,1,1,1,0,0,1,0,1
312,www.pagearnold.co.uk,0,0,/,0,http,0,2,0,1,1,1,0,0,1,0,1
313,www.quadrapromotions.com,0,0,/,0,http,0,0,0,2,0,1,0,0,0,0,1
314,www.qxest.net,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
315,www.quisma.de,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,1
316,www.quirk.biz,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
317,www.top-website-promotion.co.uk,0,0,/,1,http,0,2,0,0,0,0,0,0,0,0,1
318,www.redcarpetweb.com,0,0,/,0,http,0,0,0,2,0,0,0,0,0,0,2
319,www.rocketlist.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
320,www.registersuccess.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
321,www.raise-your-sites.co.uk,0,0,/,1,http,0,2,0,0,0,0,0,0,0,0,1
322,www.reinventbusiness.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
323,www.rainstormconsulting.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
324,www.resortwebmarketing.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
325,www.rbimedia.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
326,www.receptional.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
327,www.rankhigh.net,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
328,www.redzoneglobal.net,0,0,/,0,http,0,0,0,1,1,1,0,0,1,0,1
329,www.raisemyrank.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
330,www.registereverywhere.com,0,0,/,0,http,0,0,0,2,0,0,0,0,0,0,2
331,www.rankingman.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
332,www.rankforsales.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
333,www.econnects.net,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
334,www.rankmagic.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,2
335,www.relevanttraffic.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
336,www.ranks.nl,0,0,/consultancy/,0,http,0,0,0,1,0,1,0,0,0,0,2
337,www.ranbury.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
338,www.rugles.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
339,www.redlineseo.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
340,www.refreshweb.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
341,www.rstwebsolutions.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
342,www.reidtechnologies.ca,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
343,www.rtproservices.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
344,www.room214.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
345,www.seo-websitepromotion.com,0,0,/,1,http,0,0,0,0,0,1,0,0,0,0,1
346,www.rankuno.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
347,www.roadmap-placement.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,1,1
348,www.rimmkaufman.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
349,www.rossjackson.co.uk,0,0,/,0,http,0,2,0,0,0,1,0,0,0,0,1
350,www.raspberrymarketing.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
351,www.resolutionmedia.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,2
352,www.ranksubmit.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
353,www.rankhigh.biz,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
354,www.top-search-engine-ranking.co.uk,0,0,/,1,http,0,2,0,1,1,1,0,0,1,0,1
355,www.rapidblue.co.uk,0,0,/,0,http,0,2,0,0,0,1,0,0,0,0,1
356,www.ringjohn.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
357,riseinteractive.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
358,www.relaxseo.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
359,www.redchillimarketing.co.uk,0,0,NA,0,http,0,2,0,0,0,1,0,0,0,0,1
360,www.reseo.com,0,0,NA,0,http,0,0,0,0,0,0,0,0,1,0,1
361,www.internetcampaignmanagement.com,0,0,NA,0,http,0,0,0,1,1,1,0,0,1,1,1
362,www.rootconcepts.com,0,0,NA,0,http,0,0,0,2,0,2,0,0,0,0,1
363,www.redchillisearch.com,0,0,NA,0,http,0,0,0,2,0,2,0,0,0,0,1
364,www.rankfirst.com.au,0,0,NA,0,http,0,2,0,1,0,1,0,0,0,1,2
365,www.realonlinemarketing.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
366,www.revteq.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
367,www.group41.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
368,www.sagerock.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
369,www.seotechnologies.com,0,0,NA,0,http,0,0,0,0,0,0,0,0,0,0,1
370,www.submit-url.net,0,0,/,1,http,0,0,0,0,0,1,0,0,0,0,1
371,www.searchengineer.co.uk,0,0,/,0,http,0,2,0,0,0,0,0,0,0,0,1
372,www.submission-pro.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
373,www.searchenginedesign.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
374,www.submit-pro.com,0,0,/,1,http,0,0,0,0,0,1,0,0,0,0,1
375,www.sixtop.co.uk,0,0,/,0,http,0,2,0,0,0,0,0,0,0,0,1
376,www.spiderbait.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
377,www.searchintelligence.ca,0,0,/,0,http,0,0,0,0,0,0,0,0,1,0,1
378,www.singlethrow.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
379,www.sitelynx.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,1,2
380,www.searchengineserious.co.uk,0,0,/,0,http,0,2,0,0,0,1,0,0,0,0,1
381,www.submitnet.net,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
382,www.searchsummit.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,2
383,www.searchenginewiz.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
384,www.slickwebz.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
385,www.searchenginetechnologies.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
386,www.seoanalysis.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,2
387,www.stepforth.com,0,0,NA,0,http,0,0,0,0,1,1,0,0,0,0,2
388,www.searchenginepatrol.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
389,www.searchanalysts.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
390,www.sitesolutions.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
391,www.stickyeyes.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
392,www.skipechert.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,1,2
393,www.sitepropel.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
394,www.searchenginepeople.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,0
395,www.submit-away.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
396,www.submitawebsite.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
397,www.superwebsitepromotion.com,0,0,/,0,http,0,0,0,1,1,1,0,0,1,0,1
398,www.successpromotions.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
399,www.siteblaster.co.uk,0,0,/,0,http,0,2,0,1,1,1,0,0,1,0,1
400,www.searchinnovation.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
401,www.submittoday.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
402,www.searchmar.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
403,www.seoinc.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,2
404,www.foryoursoft.com,0,0,/hypercalendar/,0,http,0,0,0,0,0,1,0,0,0,1,2
405,www.mdesoft.com,0,0,/home_eng.htm,0,http,0,2,0,2,0,2,0,0,0,1,1
406,contactplus.com,0,0,/products/freestuff/task.htm,0,http,0,0,0,0,0,1,0,0,0,0,2
407,www.cotton100.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
408,www.inklineglobal.org,0,0,/products/vdp/,0,http,0,0,0,0,0,1,0,0,0,0,1
409,www.sharewaresolutions.com,0,0,/html/calendar.html,0,http,0,2,0,0,0,1,0,0,0,0,1
410,www.amfsoftware.com,0,0,/windows/amfpim.html,0,http,0,2,0,0,0,1,0,0,1,0,1
411,www.idealcs.com,0,0,/calendar/,0,http,0,0,0,0,1,1,0,0,0,0,1
412,www.zabaware.com,0,0,/assistant/index.html,0,http,0,2,0,0,0,0,0,0,0,0,2
413,compunac.homestead.com,0,0,/index.html,0,http,0,2,0,0,0,0,0,0,0,0,1
414,www.calendarmine.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
415,www.hammersoftware.com,0,0,/calendar.html,0,http,0,2,0,0,0,0,0,0,0,0,1
416,www.calendarscope.com,0,0,/,0,http,0,0,0,2,0,1,0,0,0,0,2
417,www.zb2000.com,0,0,/acecalendar.htm,0,http,0,2,0,2,0,1,0,0,0,0,1
418,www.daansystems.com,0,0,/daancalendar/,0,http,0,0,0,2,0,0,0,0,0,0,2
419,hotshift.tripod.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
420,www.twesley.com,0,0,/~shiftcal/,0,http,0,0,0,2,0,1,0,0,0,0,2
421,www.naturcalendar.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
422,www.calnique.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
423,www.wallpaper-calendar.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
424,www.vaxtech.com,0,0,/birthday-reminder.htm,0,http,0,2,0,0,0,0,0,0,0,0,1
425,www.srosoftware.com,0,0,/sro_bc.htm,0,http,0,2,0,0,0,1,0,0,0,0,1
426,www.cm-soft.net,0,0,/index1.html,1,http,0,2,0,0,0,1,0,0,0,0,1
427,www.ecrew.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
428,www.softshape.com,0,0,/cham/,0,http,0,0,0,0,0,1,0,0,0,0,2
429,www.dummysoftware.com,0,0,/clockdummy.html,0,http,0,2,0,2,0,2,0,0,0,0,2
430,www.cheqsoft.com,0,0,/timesown.html,0,http,0,2,0,0,0,0,0,0,0,1,2
431,www.uk-software.com,0,0,/speakingclock.htm,1,http,0,2,0,2,0,2,0,0,0,0,1
432,www.dillobits.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
433,www.altrixsoft.com,0,0,NA,0,http,0,0,0,2,0,2,0,0,0,1,2
434,ourworld.compuserve.com,0,0,/homepages/anithmi/cyclocke.htm,0,http,0,2,2,0,0,1,0,0,1,0,2
435,www.atomtime.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
436,www.mtnsys.com,0,0,/pages/atomicclock.htm,0,http,0,2,0,1,1,1,0,0,0,0,2
437,www.paraben.com,0,0,/html/clock2.html,0,http,0,2,0,0,0,1,0,0,0,0,2
438,www.kaska.demon.co.uk,0,0,/,0,http,0,1,0,2,0,2,0,0,0,0,0
439,www.nestersoft.com,0,0,/timeleft/,0,http,0,0,0,0,0,1,0,0,0,1,2
440,www.chemware.co.nz,0,0,/tic.htm,0,http,0,1,0,1,0,1,0,0,0,0,2
441,www.blueprintsoftwareworks.com,0,0,/atomsync/,0,http,0,0,0,0,0,0,0,0,0,0,1
442,www.hoursandminutes.com,0,0,/,0,http,0,0,0,2,0,0,0,0,0,0,1
443,www.hiclock.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
444,www.springcreeksoftware.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
445,timerecorder.51.net,0,0,/,0,http,0,0,0,1,1,1,0,0,0,0,2
446,www.rayslab.com,0,0,/atomic_clock/atomic_clock.html,0,http,0,2,0,2,0,1,0,0,1,0,1
447,www.info-pack.com,0,0,/datetray/,1,http,0,0,0,0,0,1,0,0,0,0,2
448,www.lux-aeterna.com,0,0,/clock/,1,http,0,0,0,2,0,0,0,0,0,0,2
449,www.enins.com,0,0,/timesled/,0,http,0,0,0,0,0,1,0,0,0,0,2
450,www.acutesoftware.com.au,0,0,/timer.html,0,http,0,1,0,1,0,1,0,0,0,0,1
451,www.timeutilites.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
452,www.nehuenmultimedia.com.ar,0,0,/html/atomic_clock.html,0,http,0,1,2,1,1,1,0,0,1,0,1
453,www.softdemon.com,0,0,/clock/,0,http,0,0,0,0,0,1,0,0,0,0,1
454,www.timezonesforpcs.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
455,www.xnotestopwatch.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
456,visualversion.com,0,0,/timebuddy/index.html,0,http,0,0,0,0,0,1,0,0,0,0,1
457,www.rpoint.com,0,0,/pp/alarm-pro.aspx,0,http,0,2,0,0,0,1,0,0,0,1,1
458,www.lmhsoft.com,0,0,/timesync/,0,http,0,0,0,0,0,0,0,0,0,1,2
459,www.vioio.com,0,0,/mp3alarmclock.htm,0,http,0,2,0,1,1,1,0,0,0,0,2
460,littlemulticlock.com,0,0,/littlemulticlock/files/littlemulticlock.html,0,http,0,0,2,0,0,0,0,0,0,0,1
461,www.shelltoys.com,0,0,/speaking_clock/,0,http,0,0,0,0,0,1,0,0,0,0,1
462,www.basta.com,0,0,/prodhoras.htm,0,http,0,2,0,0,0,0,0,0,0,0,2
463,www.elprime.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
464,www.atsync.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
465,www.12noon.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
466,www.talkingtimekeeper.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
467,www.thecountdownclock.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
468,www.softros-tools.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
469,www.saythetime.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
470,www.utech.net.au,0,0,/index.php,0,http,0,1,1,1,0,1,0,0,1,0,1
471,www.loginor.qc.ca,0,0,/index_e.html,0,http,0,1,0,0,0,1,0,0,0,0,1
472,www.azzcardfile.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
473,www.mxac.com.au,0,0,/dragonfly.htm,0,http,0,1,0,1,0,1,0,0,0,0,2
474,www.tgslabs.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
475,www.gammadyne.com,0,0,/sb.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
476,www.encodeteam.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
477,www.msdsoft.com,0,0,/agenda/eng/index.htm,0,http,0,2,0,0,0,1,0,0,0,1,2
478,www.inklineglobal.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
479,www.neverforget.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
480,www.cyber-matrix.com,0,0,/prosched.html,1,http,0,2,0,0,0,1,0,0,0,1,2
481,www.1soft.com,0,0,/aandb.html,0,http,0,2,0,0,0,1,0,0,0,1,2
482,www.ezoutliner.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
483,www.xreminder.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
484,www.inklineglobal.com,0,0,/products/vdp/,0,http,0,0,0,0,0,0,0,0,0,0,2
485,www.wjjsoft.com,0,0,/,0,http,0,0,0,0,1,0,0,0,0,1,2
486,www.personalmicrocosms.com,0,0,/html/32bit.html,0,http,0,2,0,0,0,1,0,0,0,0,1
487,www.pollensoftware.com,0,0,/task-o-matic/,0,http,0,0,0,2,0,2,0,0,0,0,1
488,www.angelfire.com,0,0,/ia/anniversary/,0,http,0,0,0,0,0,0,0,0,0,0,0
489,www.bitsmithsoft.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,1,2
490,www.mynotescenter.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
491,www.csoftlab.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
492,www.cancellieri.org,0,0,/pmo_index.htm,0,http,0,2,0,2,0,1,0,0,0,0,1
493,softnote.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
494,www.denverresearch.com,0,0,/pim/home.shtml,0,http,0,2,0,0,0,0,0,0,0,0,2
495,www.jsoftconsulting.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
496,www.cancellieri.org,0,0,/,0,http,0,0,0,2,0,1,0,0,0,0,1
497,www.winpim.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
498,www.lexasoftware.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
499,www.cancellieri.org,0,0,/apim_index.htm,0,http,0,2,0,2,0,1,0,0,0,0,1
500,www.freedomsoftware.net,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
501,www.joels-journal.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
502,www.pimone.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
503,www.angelicsoftware.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
504,www.freedomsoftware.net,0,0,/notebook.html,0,http,0,2,0,2,0,2,0,0,0,0,1
505,www.geocities.com,0,0,/angelicangelsnf/,0,http,0,0,0,2,0,2,0,0,0,0,2
506,www.arenel.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
507,home.insightbb.com,0,0,/~bastshaman/index.html,0,http,0,2,0,2,0,2,0,0,0,0,2
508,www.becks-cats.com,0,0,NA,1,http,0,0,0,1,1,1,0,0,1,0,1
509,www.bedoroses.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
510,www.angelfire.com,0,0,/ms/brikalacy/,0,http,0,0,0,0,0,0,0,0,0,0,0
511,castleglen.homestead.com,0,0,/intro.html,0,http,0,2,0,0,0,0,0,0,0,0,1
512,catnipkids.homestead.com,0,0,/cattery.html,0,http,0,2,0,0,0,0,0,0,0,0,1
513,www.cayugafarm.com,0,0,NA,0,http,0,0,0,2,0,2,0,0,0,0,1
514,www.geocities.com,0,0,/demiaracats/cattery.html,0,http,0,2,0,2,0,2,0,0,0,0,2
515,www.geocities.com,0,0,/himalayancats2000/index.html,0,http,0,2,0,2,0,2,0,0,0,0,2
516,everdreamhimalayan.tripod.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
517,www.fancyfriends.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
518,www.fancyfluff.i8.com,0,0,NA,0,http,0,2,0,0,0,1,0,0,0,0,1
519,www.geocities.com,0,0,/fluffydreamscatteryca/index.html,0,http,0,2,2,2,0,2,0,0,0,0,2
520,www.furpleasure.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
521,godzanointed4him.homestead.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
522,www.geocities.com,0,0,/himicats/,0,http,0,0,0,2,0,2,0,0,0,0,2
523,www.itikat.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
524,www.kattenbach.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
525,www.kutzikoo.com,0,0,NA,0,http,0,0,0,1,1,1,0,0,1,0,1
526,www.geocities.com,0,0,/labonita_persians/,0,http,0,0,0,2,0,2,0,0,0,0,2
527,www.leclubfur.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
528,www.geocities.com,0,0,/luvhavencats/,0,http,0,0,0,2,0,2,0,0,0,0,2
529,sulebrity.homestead.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
530,www.geocities.com,0,0,/sunnylakes/,0,http,0,0,0,2,0,2,0,0,0,0,2
531,www.tanglebox.net,0,0,NA,0,http,0,0,0,0,0,0,0,0,1,0,1
532,home19.inet.tele.dk,0,0,/teahs/,0,http,0,2,0,0,0,1,0,0,1,0,2
533,www.tinyjewels.homestead.com,0,0,/index.html,0,http,0,1,0,0,0,0,0,0,0,0,1
534,www.tntpuff.com,0,0,NA,0,http,0,0,0,2,0,2,0,0,0,0,1
535,www.whisperwoodcats.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
536,www.yewcats.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
537,www.geocities.com,0,0,/milhorn2002/index.html,0,http,0,2,0,2,0,2,0,0,0,0,2
538,www.pawsandpurrscattery.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
539,www.fancyfurs.net,0,0,NA,0,http,0,0,0,1,1,1,0,0,1,0,1
540,www.naru.20m.com,0,0,NA,0,http,0,2,0,0,0,0,0,0,0,0,2
541,home.earthlink.net,0,0,/~sandypaws/,0,http,0,0,0,0,0,1,0,0,0,0,0
542,playwickeycats.com,0,0,/index.shtml,0,http,0,0,0,0,0,1,0,0,0,0,1
543,www.ristokat.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,1,1
544,www.catteryrow.com,0,0,/pacificpurr/index.html,0,http,0,2,0,0,0,1,0,0,1,0,1
545,www.geocities.com,0,0,/paisleypaws/,0,http,0,0,0,2,0,2,0,0,0,0,2
546,radzacatz.homestead.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
547,www.members.tripod.com,0,0,/izshe/,0,http,0,2,0,0,0,0,0,0,0,0,0
548,www.pawtrixcove.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
549,www.sunstreamcats.com,0,0,/,0,http,0,0,0,1,1,1,0,0,1,0,1
550,www.ceylon.ws,0,0,NA,0,http,0,0,0,1,0,1,0,0,0,0,1
551,www.himmikatz.com,0,0,/,0,http,0,0,0,0,0,1,0,0,1,0,1
552,www.geocities.com,0,0,/fuzzy_britches1/fuzzybritches.html,0,http,0,2,2,2,0,2,0,0,0,0,2
553,www.kasiakatz.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
554,katzcaprice.com,0,0,NA,0,http,0,0,0,2,0,2,0,0,0,0,1
555,www.ma-liakatz.com,0,0,/,1,http,0,0,0,2,0,2,0,0,0,0,1
556,www.blackriverhimalayans.20m.com,0,0,NA,0,http,0,2,0,0,0,0,0,0,0,0,2
557,www.ieasysite.com,0,0,/sunshinezzz,0,http,0,0,0,2,0,2,0,0,0,0,2
558,www.catleycrue.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
559,www.pointedpurrs.com,0,0,/,0,http,0,0,0,1,1,1,0,0,1,0,1
560,www.nymews.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,2
561,www.geocities.com,0,0,/kitties2luv/,0,http,0,0,0,2,0,2,0,0,0,0,2
562,www.geocities.com,0,0,/angelpawscattery2003/index.html,0,http,0,2,2,2,0,2,0,0,0,0,2
563,www.geocities.com,0,0,/sunnybrookkittens/,0,http,0,0,0,2,0,2,0,0,0,0,2
564,www.shadenshadow.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,1,0,1
565,www.furrmine.com,0,0,NA,0,http,0,0,0,1,1,1,0,0,1,0,1
566,www.silkenrosepersians.com,0,0,NA,0,http,0,0,0,0,0,1,0,0,0,0,1
567,www.kaydekatz.com,0,0,NA,0,http,0,0,0,2,0,2,0,0,0,0,1
